-1.3936660289764404,-0.6641510128974915
-0.8692227005958557,-0.8595753312110901
-0.7510936856269836,-0.8623710870742798
-1.1247042417526245,-0.7391332983970642
-2.299530029296875,-0.36210906505584717
-2.43623423576355,-0.3664296567440033
-2.3545899391174316,-0.38336244225502014
-1.0416138172149658,-0.7473433017730713
-0.18081501126289368,-1.1760817766189575
-0.22312840819358826,-1.1578662395477295
-2.2765438556671143,-0.39225855469703674
-1.5301977396011353,-0.548307478427887
-1.2574588060379028,-0.7145277261734009
-0.7017512917518616,-0.8544840216636658
0.21081097424030304,-1.5501587390899658
0.12676045298576355,-1.5643441677093506
-2.5604054927825928,-0.41013476252555847
-1.2655799388885498,-0.598059356212616
0.08471973985433578,-1.4482903480529785
-0.8247678875923157,-0.8155360817909241
0.16819223761558533,-1.5764919519424438
-1.0027098655700684,-0.782839298248291
0.1024889275431633,-1.4663164615631104
0.3250768482685089,-1.5683252811431885
0.3660872280597687,-1.7239530086517334
0.3086988627910614,-1.6757580041885376
0.16114027798175812,-1.543077826499939
0.013059821911156178,-1.4312341213226318
0.010085193440318108,-1.2935341596603394
0.3011992275714874,-1.685218095779419
-0.21224236488342285,-1.1950300931930542
0.1126522645354271,-1.452720046043396
0.12103135883808136,-1.4621224403381348
0.18214550614356995,-1.5690357685089111
